RegionID,SizeRank,RegionName,RegionType,StateName,1/31/2000,2/29/2000,3/31/2000,4/30/2000,5/31/2000,6/30/2000,7/31/2000,8/31/2000,9/30/2000,10/31/2000,11/30/2000,12/31/2000,1/31/2001,2/28/2001,3/31/2001,4/30/2001,5/31/2001,6/30/2001,7/31/2001,8/31/2001,9/30/2001,10/31/2001,11/30/2001,12/31/2001,1/31/2002,2/28/2002,3/31/2002,4/30/2002,5/31/2002,6/30/2002,7/31/2002,8/31/2002,9/30/2002,10/31/2002,11/30/2002,12/31/2002,1/31/2003,2/28/2003,3/31/2003,4/30/2003,5/31/2003,6/30/2003,7/31/2003,8/31/2003,9/30/2003,10/31/2003,11/30/2003,12/31/2003,1/31/2004,2/29/2004,3/31/2004,4/30/2004,5/31/2004,6/30/2004,7/31/2004,8/31/2004,9/30/2004,10/31/2004,11/30/2004,12/31/2004,1/31/2005,2/28/2005,3/31/2005,4/30/2005,5/31/2005,6/30/2005,7/31/2005,8/31/2005,9/30/2005,10/31/2005,11/30/2005,12/31/2005,1/31/2006,2/28/2006,3/31/2006,4/30/2006,5/31/2006,6/30/2006,7/31/2006,8/31/2006,9/30/2006,10/31/2006,11/30/2006,12/31/2006,1/31/2007,2/28/2007,3/31/2007,4/30/2007,5/31/2007,6/30/2007,7/31/2007,8/31/2007,9/30/2007,10/31/2007,11/30/2007,12/31/2007,1/31/2008,2/29/2008,3/31/2008,4/30/2008,5/31/2008,6/30/2008,7/31/2008,8/31/2008,9/30/2008,10/31/2008,11/30/2008,12/31/2008,1/31/2009,2/28/2009,3/31/2009,4/30/2009,5/31/2009,6/30/2009,7/31/2009,8/31/2009,9/30/2009,10/31/2009,11/30/2009,12/31/2009,1/31/2010,2/28/2010,3/31/2010,4/30/2010,5/31/2010,6/30/2010,7/31/2010,8/31/2010,9/30/2010,10/31/2010,11/30/2010,12/31/2010,1/31/2011,2/28/2011,3/31/2011,4/30/2011,5/31/2011,6/30/2011,7/31/2011,8/31/2011,9/30/2011,10/31/2011,11/30/2011,12/31/2011,1/31/2012,2/29/2012,3/31/2012,4/30/2012,5/31/2012,6/30/2012,7/31/2012,8/31/2012,9/30/2012,10/31/2012,11/30/2012,12/31/2012,1/31/2013,2/28/2013,3/31/2013,4/30/2013,5/31/2013,6/30/2013,7/31/2013,8/31/2013,9/30/2013,10/31/2013,11/30/2013,12/31/2013,1/31/2014,2/28/2014,3/31/2014,4/30/2014,5/31/2014,6/30/2014,7/31/2014,8/31/2014,9/30/2014,10/31/2014,11/30/2014,12/31/2014,1/31/2015,2/28/2015,3/31/2015,4/30/2015,5/31/2015,6/30/2015,7/31/2015,8/31/2015,9/30/2015,10/31/2015,11/30/2015,12/31/2015,1/31/2016,2/29/2016,3/31/2016,4/30/2016,5/31/2016,6/30/2016,7/31/2016,8/31/2016,9/30/2016,10/31/2016,11/30/2016,12/31/2016,1/31/2017,2/28/2017,3/31/2017,4/30/2017,5/31/2017,6/30/2017,7/31/2017,8/31/2017,9/30/2017,10/31/2017,11/30/2017,12/31/2017,1/31/2018,2/28/2018,3/31/2018,4/30/2018,5/31/2018,6/30/2018,7/31/2018,8/31/2018,9/30/2018,10/31/2018,11/30/2018,12/31/2018,1/31/2019,2/28/2019,3/31/2019,4/30/2019,5/31/2019,6/30/2019,7/31/2019,8/31/2019,9/30/2019,10/31/2019,11/30/2019,12/31/2019,1/31/2020,2/29/2020,3/31/2020,4/30/2020,5/31/2020,6/30/2020,7/31/2020,8/31/2020,9/30/2020,10/31/2020,11/30/2020,12/31/2020,1/31/2021,2/28/2021,3/31/2021,4/30/2021,5/31/2021,6/30/2021,7/31/2021,8/31/2021,9/30/2021,10/31/2021,11/30/2021,12/31/2021,1/31/2022,2/28/2022,3/31/2022,4/30/2022,5/31/2022,6/30/2022,7/31/2022,8/31/2022
394755,433,"Kokomo, IN",msa,IN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91216,91175,91017,90712,90314,89944,89524,89073,88619,88273,87991,87756,87492,87322,87138,86926,86658,86423,86293,86143,85990,85795,85547,85242,84931,84578,84255,83842,83561,83303,83187,83053,82951,82884,82819,82706,82580,82438,82349,82161,82025,81850,81773,81661,81582,81488,81445,81421,81389,81328,81227,81055,80881,80675,80581,80494,80481,80349,80040,,79084,78894,,,,82807,83475,83827,83956,84419,85826,88873,90685,91577,90459,90805,91661,93605,93997,93881,92664,92625,92740,93264,93579,93917,94365,94654,94775,94725,95216,95771,96486,96778,97242,97974,98682,99172,99486,100020,100608,101262,102332,103351,104140,104448,104346,104235,104082,105055,106195,107074,107329,107409,107789,108275,108862,109554,110203,110945,111642,112332,113196,114136,115177,115972,116665,117250,117920,118289,118583,118818,119350,119858,120144,120907,121399,122027,122121,122788,123865,125090,126476,127365,128044,128773,130348,132566,134877,137055,139264,141756,143984,145548,146529,148027,150192,152471,154345,156061,157725,159063,159792,160299
394568,434,"Elmira, NY",msa,NY,60491,60909,61204,61766,61953,61989,61979,61906,61987,62060,62293,62405,62439,62595,62829,63222,63622,63944,64325,64536,64900,65115,65390,65612,66069,66602,67142,67418,67839,68191,68621,68884,69071,69160,,,,75673,75811,75371,74994,74733,74757,75116,75573,76046,76124,76343,76923,77318,77551,77479,77643,78079,78589,79124,79194,80078,80967,82060,82554,83025,83438,83728,84069,84274,84568,84820,85272,85622,85807,85073,84298,83682,83919,84378,84800,85131,85384,85575,86116,86520,87003,87148,87235,87361,87488,88061,88634,89190,89357,89570,89422,89089,88443,88040,87726,87553,87480,87665,88124,88049,88113,87855,88458,88841,89130,89048,88817,88805,88794,88841,88989,89389,89621,90096,90445,91046,91558,92167,92284,92142,91872,92031,92002,92231,92417,92460,92216,91937,91866,91674,91647,91630,92370,92759,93219,92945,92909,93231,93850,94714,95035,95209,95225,95324,95186,95072,95289,96005,96753,97050,96879,96524,96352,96586,96660,96482,96113,96035,96377,96790,97201,97511,97668,97741,98042,98394,99030,99463,100111,100056,99722,99041,98695,98379,98092,97979,98126,98011,97862,97583,97585,97516,97315,96975,96402,95999,95665,95393,94868,94201,93810,93528,93439,92931,92456,92190,92374,92771,93117,93275,93335,93375,93446,93583,94023,94631,95121,95314,95245,95259,95563,96357,97267,97553,97527,97565,97845,98100,98714,99146,100109,100896,102065,102480,102501,102715,103125,103630,103465,103233,102775,102591,102588,103274,104002,104592,103923,103698,103467,104469,104784,104937,104511,104193,103932,103799,104646,105956,107876,108946,109881,110401,111157,112866,114305,115513,117237,120966,125264,128083,128379,129012,129949,132047,133224,133334,133064,133153,134010,134921
394675,435,"Helena, MT",msa,MT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,215753,215605,215002,214083,213023,212177,211335,210413,209567,208709,207872,207265,206788,206641,206201,206094,205745,205948,205991,206034,205717,205182,204387,203594,202667,202221,201731,201694,201659,201809,202059,202319,202584,202728,203025,203333,203665,203948,204177,204455,204766,205284,205840,206377,207016,207726,208602,209392,210159,210936,211563,212148,212637,213207,213802,214237,214795,215269,215915,216610,217456,218393,219422,220482,221477,222371,223090,224019,224835,225831,226629,227775,228834,229842,230651,231438,232475,233326,234274,235547,237029,238224,238943,239552,240423,241105,241867,242669,243397,244175,244640,244819,245039,245636,246921,247890,248796,249374,250491,251703,253278,254236,254900,255598,256810,258658,260502,261794,262841,264005,265711,267152,268705,270295,270654,270606,270394,271385,272503,273656,275154,276724,279138,281214,283224,284098,285264,286045,287238,288016,289198,290712,291703,292909,293094,293502,293790,295300,296895,299224,304616,310543,,326127,334174,340347,347871,357991,368423,377003,384433,391340,395048,397196,400276,407591,416939,426987,435456,442712,446433,450585,454370
394452,436,"Centralia, WA",msa,WA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,184136,184205,184116,183237,181641,180407,179363,177865,175277,172168,170196,168718,168219,167469,167386,166972,166566,166362,166710,166611,165962,164485,163950,163244,163266,162679,162020,160775,159301,157157,155507,153642,152338,150635,149742,148926,148626,148093,147991,147633,147486,147514,147750,147682,147066,146371,146254,146407,146851,147119,147605,148013,148671,149745,150983,152015,152438,152611,152930,153368,154034,154534,155136,155978,156914,158133,159315,160560,161463,162081,162622,163318,164110,164906,165478,166390,167562,169125,170445,171797,172900,173803,174546,175336,176314,177395,178379,179641,181053,182859,184441,186017,187401,188589,189732,190730,191972,193035,194321,195779,197597,199663,201921,,201419,200789,202567,204728,207373,209546,211437,213212,215358,217439,218894,220825,223292,226450,228857,231058,232227,233326,234357,235420,236554,238448,240795,243332,245295,247454,249786,251549,253239,254924,256953,258210,258595,259064,260200,262972,265766,268843,270536,272498,275783,282554,290123,297212,301269,305204,311756,321368,331883,340968,348650,,335134,326315,330443,334164,339925,348895,357367,363565,365004,366085,367133,369340,372343
395231,437,"Wilson, NC",msa,NC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,112711,112589,112504,112284,111873,111284,110542,109852,109068,108292,107611,107020,106504,106048,105862,105787,105686,105514,105235,104991,104777,104550,104193,103677,103077,102569,102144,101777,101469,101131,100926,100804,100949,100906,100826,100467,100266,100053,100002,100095,100135,100041,99895,99813,99728,99631,99632,99708,99825,99846,99958,100068,100203,100279,100307,100348,100305,100377,100451,100646,100893,101128,101350,101565,101770,102016,102185,102480,102681,102958,103204,103498,103723,103943,104158,104391,104619,104834,105024,105197,105383,105626,105781,105993,106187,106508,106918,107355,107780,107762,107725,107669,107927,108257,108624,109075,109473,109873,110216,110600,111025,111428,111779,112085,112395,112745,113146,113715,114307,114945,115527,116185,116697,117200,117625,118103,118593,119099,119633,120123,120626,121056,121553,121987,122474,122921,123393,123844,124175,124367,,124246,124241,124639,124951,125274,125543,126034,126617,126892,127129,127430,128376,129308,,,136712,138449,140021,141739,143388,144824,149680,154043,158278,160539,163354,166471,168783,171271,174093,177432,176934,175985
395133,438,"Stillwater, OK",msa,OK,91171,91250,91400,91652,91994,92346,92772,93175,93471,93807,94230,94817,95455,95934,96361,96683,97093,97452,97760,98010,98321,98741,99107,99411,99504,99726,99940,100286,100584,100852,101120,101389,101749,102129,102437,102759,102951,103312,103660,104109,104389,104565,104661,104887,105190,105639,106047,106515,106877,107234,107521,107825,108148,108411,108643,108983,109470,110165,110625,111039,111344,111907,112403,112901,113344,113969,113942,114456,114910,116025,116495,116915,117259,117718,118185,118774,118428,117879,117498,117952,,122059,124248,125022,125479,125778,126145,126504,126705,126888,127308,127765,128052,128299,128473,128723,128933,129276,126656,124050,121616,122037,122471,122736,123007,123132,123312,123533,123610,121902,120151,118571,118749,118926,119078,119045,118960,118882,118933,118985,119170,119156,119181,119145,119347,119532,119652,119660,119644,119461,119069,118630,118266,118049,117914,117830,117995,118181,118336,118321,118352,118311,118395,118436,118670,118862,119059,119293,119541,119812,120077,120196,120272,120522,120982,121467,121810,122062,122402,122647,122853,122999,123179,123397,123591,123723,123916,124168,124606,125112,125686,126251,126818,127373,127904,128370,128773,129109,129441,129847,130194,130667,131112,131730,132238,132759,133247,133688,134034,134196,134405,134689,135097,135442,135819,136228,136582,136887,137184,137500,137812,138174,138348,138595,138922,139571,140183,140727,141179,141574,141836,142094,142345,142770,143202,143745,144239,144466,144689,144914,145372,145739,146079,146534,147050,147557,148102,148578,149062,149545,150126,150671,151124,151487,151843,152245,152643,153072,,,,,158177,158092,158094,158151,158212,158605,159099,159899,160486,161086,162110,163831,163786,162989,162664,164163,166021,168095,169385,173468,175129,178644,179554,182378,185305,187880,188401,188712,188946,189738
394941,439,"Opelousas, LA",msa,LA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98520,98700,98275,98081,97608,97520,97252,97108,97313,97664,97958,97754,97351,97229,97176,96968,96559,96438,96495,96483,96595,96854,97011,97099,97639,98485,98997,98922,98512,98556,98706,99440,99874,100593,100951,101206,101860,102759,104020,104810,104862,104357,103809,103786,104379,104800,105467,105872,105885,105012,103946,103401,103392,103852,104181,105334,106456,107872,106203,104216,102200,102823,103287,103411,103409,103605,104035,104429,105041,105284,105709,105968,106560,107130,107720,108170,108597,109081,109572,109908,110320,110806,111332,111907,112274,111474,110382,109397,109466,109655,109875,110032,110144,110528,111012,111516,110716,110001,109430,109946,110420,110793,111134,111409,111617,111839,112119,111561,110650,109810,109661,109818,109713,109771,109907,110133,110471,110693,111089,111602,112028,112480,112722,113302,113788,114304,114529,114535,114592,114704,114560,114430,114212,114795,115154,115763,115812,115354,114772,114146,,,,127383,128355,129753,130901,131867,132380,133135,133842,134532,135037,135191,135604,137327,139071,140972,141781,142903,143713,144755,145704,146432
394644,440,"Great Falls, MT",msa,MT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,156263,156377,156370,157941,159445,161354,162006,162864,163072,162877,162230,162214,162259,162637,162685,162762,162658,162618,162579,161884,160606,159877,159478,159387,158541,157772,156976,156144,155152,154261,153515,153220,152822,152646,152324,,155355,,,156410,152407,151994,151458,151052,150420,150076,149683,149505,149517,149596,150080,150384,150732,150956,151264,151724,151998,157146,162229,165926,163750,161636,161036,160886,161608,162278,163303,163273,162634,161832,161133,161430,162691,163736,164628,165122,165661,166078,166521,167458,168257,168750,168693,168737,169089,169497,170188,170343,170313,170170,170548,171377,171897,172362,172742,173248,173933,174703,175586,176174,176919,177824,178686,178487,178308,177840,178225,178207,179101,179821,180918,181158,181229,180956,181074,181095,181325,181372,181918,182296,183247,183834,184377,184347,184687,185264,186209,186015,186161,185962,187308,188115,189639,190782,191828,192176,192702,193352,194185,195234,196665,197706,198543,199323,200359,200931,201185,200626,200190,200001,200547,201906,203070,204230,204780,205787,207000,208396,209662,211522,213493,215255,216546,218623,221615,226093,230437,234689,238125,242143,246949,252466,258136,262630,265859,270067,275136,281650,286664,292214,296182,299379,300280
395126,441,"Statesboro, GA",msa,GA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,130180,130004,129357,128344,127027,126068,125024,124365,123656,123112,122245,121341,120523,120037,119391,118687,117858,117484,117148,117029,116834,116579,116285,115703,115247,114451,113520,112282,110968,109967,109194,108696,108238,107821,107494,107286,107095,106627,105946,105222,104750,104529,104511,104692,104955,105369,105873,106442,107085,107632,107955,108110,108336,108864,109515,110267,111012,111792,112526,113229,114022,114622,115289,115875,116604,117289,117915,118420,118866,119437,120103,120792,121466,121995,122539,123035,123718,124524,125209,125807,126235,126735,127322,127941,128589,129145,129757,130339,131028,131723,132347,132968,133579,134242,134911,135519,136190,136819,137485,138086,138729,139249,139773,140247,140950,141811,142785,143760,144680,145429,146071,146679,147315,148116,148755,149281,149667,150145,150683,151292,152023,153036,154056,155069,155849,156460,157035,157644,158288,158818,159319,158965,158514,158098,158784,159391,159899,158953,157486,155192,154420,154054,154861,155564,156845,158014,158826,159211,160008,161082,162888,164849,167419,170097,172488,174686,177356,182878,190011,194864,198820,202372,208759,212375,214466
394445,442,"Casper, WY",msa,WY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,190004,189592,189491,189218,189540,189836,189906,189569,189203,188138,187521,186990,187033,186771,186686,187070,188822,190745,192697,193493,194468,195367,196539,197362,199183,200575,202185,202766,203165,203662,204359,205104,205665,206315,207517,208592,208476,208161,207963,209111,210036,211052,211835,212717,213513,214237,215204,216072,217565,218613,220127,220955,221614,222080,222483,223214,223568,223892,224342,224812,225376,225564,225499,225517,225196,224666,223726,222695,221412,220044,218738,217675,216841,216028,215426,214532,213828,213113,212478,211838,209243,206851,204742,204571,204875,205233,205763,206196,205925,205298,204647,205117,206166,207681,209163,211004,212724,214229,215272,215882,216370,217122,217963,219048,220118,221022,221550,221812,222786,224269,225838,227242,227999,228984,229357,229979,230177,231017,231832,232448,232983,233732,234515,234712,234511,234884,235333,236580,237904,240251,241788,243750,245699,248502,251957,255116,258771,262104,265817,269250,273665,277586,281240,282620
395085,443,"Seneca, SC",msa,SC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,145169,145053,144761,144136,143155,142187,141406,139455,137638,135931,135752,135217,134477,133813,133440,133178,132961,132953,133117,134317,135442,136471,136365,136113,135892,135689,135689,135792,135917,136063,136235,136482,136686,136734,136685,136403,136192,135888,135836,135846,136152,136650,137275,137901,138480,138961,139375,139677,140058,140379,140847,141306,141826,142408,143040,143733,144152,144368,144484,144524,144742,144561,144532,144282,144508,145018,145642,146870,148396,149419,150149,150219,150975,151303,151793,152222,152527,152779,152917,153342,153785,154320,154757,155075,155388,155707,156339,157040,156255,155411,154848,156207,157916,159536,161088,162661,163568,164624,165541,166944,168760,170391,171590,171635,171742,171766,172429,172709,173665,174236,174961,175488,176056,176717,177329,178009,178903,180309,181737,182976,184041,185703,187192,188238,189367,191337,194280,196799,200253,204041,209521,215057,220847,226976,232843,238588,243471,248729,254309,259770,262613,266524,268924,272046
395145,444,"Talladega, AL",msa,AL,,,,,,,,,,,77084,77138,76949,77001,77199,77551,78036,78452,78947,79189,79499,79836,80024,80105,79838,79904,80079,80528,81055,81594,82193,82371,82480,82635,83004,83324,83423,83665,83972,84377,84697,84956,85215,85286,85347,85450,85641,85815,85805,85920,86108,86482,87020,87584,88259,88566,88871,89202,89643,90119,90422,91058,91800,92765,93564,94298,95051,95599,96145,96732,97438,98074,98515,98914,99496,99993,100400,100579,100967,101394,101886,102274,102511,102650,102693,103019,103457,103989,104050,103972,103859,104080,104297,104456,104596,104723,104929,104996,104885,104628,104362,104240,104394,104596,104766,104649,104472,104316,103938,103534,103076,102766,102403,101817,101192,100682,100217,99745,99172,98587,98135,97731,97483,97279,97150,97033,96864,96486,96123,95726,95115,94467,93981,93741,93483,93160,93070,93121,93200,93159,93139,93073,93017,92879,92878,92917,92995,93016,92945,92873,92735,92660,92644,92584,92670,92719,92801,92737,92663,92602,92510,92446,92300,92169,91947,91836,91693,91660,91672,91855,92112,92372,92602,92720,92798,92910,93050,93305,93462,93620,93709,93807,93883,93952,94013,94093,94137,94146,94150,94099,94150,94248,94406,94608,94723,94868,95011,95245,95476,95678,95871,96056,96186,96283,96253,96256,96368,96678,97060,97301,97512,97556,97725,97902,98242,98596,98973,99360,99788,100123,100418,100658,100905,101187,101468,101907,102436,103018,103534,103977,104415,104906,105326,105738,106049,106404,106695,107031,107738,108359,109063,109467,109799,109975,110253,110690,111294,111842,112397,113092,114037,115029,,118474,120398,121472,122567,123690,124801,126045,127083,128043,128524,130993,133420,136972,138483,140326,141551,143422,144985,146190
394986,445,"Plattsburgh, NY",msa,NY,77996,78408,78609,79120,79587,80225,80840,81261,81615,82011,82482,83070,83703,84311,84719,85041,85605,86242,86860,87286,87744,88193,88686,89229,89926,90667,91461,92189,92953,93669,94377,94938,95469,96040,96561,97113,97641,98321,98961,99567,100051,100507,100841,,,,,98788,98895,99462,99738,99717,99538,99845,100254,100755,101258,102126,102365,102531,102496,102798,103307,103832,104867,105660,106572,107290,108373,109562,110562,111579,112878,114196,115893,117107,117700,117637,117234,117633,118113,118822,119364,119331,119372,119136,119077,119138,119442,120408,121300,122204,122871,123725,124796,126083,127157,127690,127491,126967,126440,125861,125194,124688,124036,123350,122521,121924,121514,121101,120592,120155,119691,119182,118613,118120,117478,116912,116356,116177,115964,115807,115664,115823,116019,116271,116386,116580,116558,116393,116125,115895,115607,115125,114688,114406,114347,114235,114218,114191,114079,113888,113666,113594,113381,113172,113004,113070,113144,113218,113258,113351,113494,113620,113792,113979,114038,114070,114089,114308,114594,114893,115125,115309,115515,115724,115886,116051,116181,116483,116801,117336,117875,118483,119131,119766,120285,120707,121071,121563,,,,,132183,133162,131560,129971,129784,129434,128538,127344,125791,124572,123425,122138,121304,120623,120494,121570,121780,122216,121290,122297,122858,124182,127337,128874,132078,132649,135457,134664,135614,136368,139129,140560,141930,141745,141087,140060,140224,140006,139936,139760,140708,142273,143638,143282,144551,145988,148313,148699,149041,150108,150415,150316,149466,148885,149572,149956,150045,149046,148539,149364,149869,150297,150554,151452,152043,152946,153354,154519,155015,156686,157819,158824,158603,158949,159812,161784,163862,165433,166745,168417,171053,173721,176641,179545,182952,185960,188849,191560
395205,446,"Warsaw, IN",msa,IN,123286,123326,123738,124329,124921,125029,124734,124427,124525,124809,125484,126227,127405,128105,128706,128936,129450,129785,130179,131437,132857,134451,135190,135930,136569,137154,137711,138160,138621,138805,139496,140062,140814,141020,141373,141871,142560,143400,144204,144893,145392,145819,146295,146721,147102,147376,147724,148221,148968,149786,150578,151233,151812,152301,152773,153171,153492,153791,154249,154845,,,160596,,,144328,143369,143744,146017,146952,150200,151349,153448,153777,153319,153384,153046,153477,153232,153264,154127,154447,153014,150937,149747,150729,152319,153793,154789,154648,154431,154181,153975,154062,153345,152921,150270,148341,146590,146506,146380,146369,146380,146129,145626,145312,145181,145166,145164,145256,145254,145246,145054,144588,143855,142999,142313,141779,141607,141665,141598,141481,141314,141412,141515,141838,142068,142140,141726,141387,140958,140690,140360,140029,139787,139528,139502,139596,139666,139745,139677,139758,139675,139702,139412,139187,138942,139023,139183,,140770,140407,140223,141282,140555,140827,142325,,149281,149024,148346,149119,151125,152673,149495,144952,141564,141068,142579,142874,142537,141540,140979,140579,140993,142133,143427,144802,146028,147379,149438,149472,150511,151146,153051,153636,152499,152612,153222,154645,155161,155299,154353,153467,152766,153604,154227,155084,155928,156816,157743,158570,159337,159798,159864,160069,160689,162025,163443,164461,165352,166104,167050,167994,168843,169571,169596,169741,169936,171087,172521,174132,175571,176681,177447,177921,178458,179193,180285,180948,181166,181436,182394,183976,185518,186806,188124,189061,189669,189994,190405,191377,192038,192874,193365,193914,194453,195530,197191,199165,200737,202175,203552,205512,207874,210547,213265,216437,220189,223351,226629,229139,232604,235821,239408,242791,246006,248872,251452,253554,256449,258994
394822,447,"Manitowoc, WI",msa,WI,99359,99364,99509,99768,100274,100801,101413,101900,102438,102977,103426,103813,104081,104494,104918,105507,105972,106414,106770,107111,107497,107794,108198,108554,108969,109396,109812,110296,110675,111089,111417,111770,112076,112378,112633,112842,113041,113294,113602,113867,114162,114474,114785,115366,,,118091,118468,118560,119227,119936,120700,121541,122687,123894,124494,124968,125245,125935,126489,126971,127377,127791,128390,128991,129585,130287,130849,,,,121783,121711,121841,121921,121884,121633,121340,121246,121132,121092,121347,121627,121728,121794,121894,122147,122119,122091,121706,121338,121559,121982,122617,122836,123233,123550,123670,123505,122880,122114,121358,120799,120359,120021,119773,119607,119499,119405,119237,118945,118556,118002,117407,116801,116217,115641,115062,114591,114100,113721,113441,113340,113302,113261,113166,113055,112911,112782,112476,112052,111456,110865,110339,109904,109573,109283,109053,108902,108737,108665,108424,108194,107893,107747,107596,107529,107538,107562,107486,107374,107264,107192,107034,106940,106897,106836,106763,106663,106679,106728,106757,106710,106591,106542,106418,106346,106335,106468,106686,106854,107140,107398,107722,107923,108114,108205,108318,108435,108643,108788,108972,109146,109513,109885,110317,110677,110970,111176,111384,111660,111909,112218,112536,113041,113472,113921,114333,114751,115139,115480,115835,116255,116764,117332,117900,118395,118903,119358,119755,120117,,,,,114573,115086,115804,116413,117282,118068,118954,119637,120248,120797,121422,122061,122535,122872,123283,125812,128725,130148,129505,128422,129063,130016,131130,132225,133053,133959,134392,134121,134019,134205,135391,136548,138269,139841,141514,142997,145955,148807,151437,153136,155051,157356,159508,161251,162632,164281,166101,167456,169042,170435,172947,174964,177226,179132,181128,183294,185210
395077,448,"Searcy, AR",msa,AR,79000,79139,79374,79660,79887,79979,80055,80208,80308,80520,80914,81437,82072,82278,82486,82584,82948,83219,83503,83668,83874,84096,84307,84456,84434,84441,84445,84571,84892,85293,85703,85843,86025,86227,86542,86779,86881,87029,87157,87361,87575,87828,88109,88409,88735,89106,89376,89664,89881,90283,90755,91426,,,,,87892,87936,88071,88380,87817,87277,86822,87633,88791,89787,90331,91159,91900,92853,93494,94222,94792,95112,95445,95714,95982,96102,96780,96749,97106,96903,97149,97083,97118,97427,97900,98416,98724,98964,99030,99281,99504,100088,100643,101245,101824,102267,102467,102427,102327,102194,102215,102219,102365,102285,102278,102236,102331,102421,102464,102381,102138,101936,101624,101380,101016,100760,100545,100407,100333,100319,100381,100502,100647,100781,100830,100954,101004,100960,100726,100441,100098,99807,99540,99414,99334,99471,99627,99637,99592,99507,99533,99449,99586,99762,99966,100065,100242,100479,100684,100951,101206,101472,101652,101824,101983,102115,102243,102305,102263,102255,102280,102337,102343,102392,102494,102575,102678,102868,103135,103384,103639,103897,104106,104401,104600,104889,105095,105329,105518,105677,105933,106217,106582,106913,107271,107517,107734,107917,108153,108446,108720,109089,109517,109954,110289,110617,110990,111436,111836,112298,112746,113233,113692,114062,114383,114693,115070,115440,115927,116421,116915,117241,117537,117888,118306,118711,119146,119511,119828,120096,120352,120701,121000,121426,121878,122443,122943,123462,123935,124402,124797,125624,126346,,,,,,117395,117289,118418,118671,118412,118243,118109,120542,123045,125778,127420,129101,130689,131064,132020,133345,135594,137154,138463,140611,142861,145032,146070,147092,148778,151059,154303,156921,159508,161665,164253,166503
