RegionID,SizeRank,RegionName,RegionType,StateName,12/31/2017,1/31/2018,2/28/2018,3/31/2018,4/30/2018,5/31/2018,6/30/2018,7/31/2018,8/31/2018,9/30/2018,10/31/2018,11/30/2018,12/31/2018,1/31/2019,2/28/2019,3/31/2019,4/30/2019,5/31/2019,6/30/2019,7/31/2019,8/31/2019,9/30/2019,10/31/2019,11/30/2019,12/31/2019,1/31/2020,2/29/2020,3/31/2020,4/30/2020,5/31/2020,6/30/2020,7/31/2020,8/31/2020,9/30/2020,10/31/2020,11/30/2020,12/31/2020,1/31/2021,2/28/2021,3/31/2021,4/30/2021,5/31/2021,6/30/2021,7/31/2021,8/31/2021,9/30/2021,10/31/2021,11/30/2021,12/31/2021,1/31/2022,2/28/2022,3/31/2022,4/30/2022,5/31/2022,6/30/2022,7/31/2022,8/31/2022
394597,223,"Florence, SC",msa,SC,161300,158967,158267,161427,166410,172110,172283,172267,171933,173600,173600,169933,165933,162600,162600,164933,172800,179467,185498,185982,186465,183767,184059,183576,185618,186976,186904,186528,186528,191600,192633,190667,187317,189633,190617,189133,184150,180333,175133,175117,179533,182567,183067,181817,183817,189967,191600,193233,189933,193267,191633,196617,196617,209950,211600,219633,217950
394716,224,"Jacksonville, NC",msa,NC,166500,164967,166600,168917,172108,174308,175742,177083,177917,180500,180967,181267,179933,183033,188067,192900,194833,194667,193167,191467,189133,188467,186800,185633,184600,184300,185967,190000,195717,201050,201550,198833,194400,191567,188900,187500,185833,185800,186600,191600,198300,206633,211617,214950,211650,210000,208333,212667,211333,217167,222833,232500,238333,245000,255000,264300,269267
394680,225,"Hilo, HI",msa,HI,460000,468333,477981,477981,477648,483000,483000,481667,478000,476333,468000,459833,462167,470500,475667,473000,473000,464633,458283,449450,449150,445833,446333,449000,453167,456500,457500,456500,445667,440333,440500,450666,454333,464000,474417,487750,491250,491483,489150,489283,482133,484467,484450,494917,496250,515133,514833,519333,512833,529500,542000,549500,549500,565833,594500,628167,644833
395118,226,"St. Cloud, MN",msa,MN,189233,188933,192267,199633,208300,214967,218267,219900,219750,218083,216450,214933,213298,211598,209931,213267,218283,223317,224983,223333,221633,219933,218233,216567,215900,217567,224233,231567,240933,242600,242600,241567,241567,241567,236567,231600,228267,228300,233267,238267,244600,251267,252633,252933,249633,249933,249933,249900,249900,251567,251567,254933,264933,275783,283450,281783,280933
394380,227,"Bend, OR",msa,OR,442948,444648,447990,449756,456256,461266,468133,471633,474967,475000,475000,475000,478417,483383,488350,491567,494767,498100,499467,499600,499300,499300,497667,496332,499665,500815,502150,495483,495667,499308,512642,524475,537500,549333,560333,580333,,633500,630467,606433,608267,624967,649967,674933,691567,714750,723117,731450,734967,726300,717667,699317,701317,711650,719997,726630,716297
394872,228,"Monroe, LA",msa,LA,207748,206048,202683,200433,200467,202167,205000,208125,206458,203125,199967,199717,199717,200417,202583,207583,213250,216333,217550,216217,216217,213333,208333,206250,207400,207400,204450,201633,203117,206117,207283,208467,209500,210000,212333,214333,215483,213817,209483,205833,209150,217383,224883,224867,223300,223300,223233,219900,213233,208333,210000,221333,226333,231300,229967,236600,234967
395011,229,"Racine, WI",msa,WI,257567,256567,241833,220033,205033,208133,223283,229950,229950,224933,221600,219900,218233,211500,209833,213200,223266,228266,229900,229100,228950,225650,223117,216600,209933,203267,202533,209017,218717,227783,232933,233267,229933,217467,199967,184967,179100,183233,183267,189633,199483,214483,226633,228967,220633,206783,194600,191233,189900,189900,191567,194900,198083,201450,204817,211667,215000
395009,230,"Punta Gorda, FL",msa,FL,245933,249267,249933,249800,249767,249800,249967,251500,251467,253100,254650,258683,263650,267100,269733,268433,266933,265267,266303,267470,269136,269220,269686,272720,279300,282666,281333,276300,272933,271233,269900,269600,267900,266267,263083,261450,263283,263283,261617,257783,258450,261467,258467,254650,250000,251333,254633,258300,256967,253667,249967,256600,271600,,,321667,326333
395047,231,"Saginaw, MI",msa,MI,125233,121900,114233,106101,102468,107801,113933,119233,122017,123017,123350,123417,123417,121417,119900,120900,124233,127567,129900,129583,128308,126642,124242,122183,117883,113933,112267,111567,112417,116317,121317,125500,126600,128283,129917,129933,128250,124917,121267,121267,124600,134300,139333,141033,135633,132267,130567,128267,124600,117933,112900,111567,117600,128100,139767,146600,149133
395202,232,"Warner Robins, GA",msa,GA,156267,154300,154150,159850,165150,170617,171583,171583,171433,172050,172083,168883,164283,160917,161250,166767,170100,173800,173933,173933,170600,173967,178667,182667,180967,180600,180933,183967,186083,191050,193217,193467,193000,191133,190433,184433,180800,176466,177933,182000,190333,190333,195417,192100,198633,196150,198333,198167,194333,190500,189150,196317,211300,221950,231617,234950,239317
395151,233,"Terre Haute, IN",msa,IN,90250,87117,87117,89967,99033,107367,113933,114000,115667,114767,113767,112100,111567,111350,110633,110667,110917,110000,109667,111333,114333,116483,114983,108617,103133,99617,100133,100467,110450,123117,136450,139784,136600,132517,127517,125517,124567,123833,125767,127450,130450,130545,132228,131312,132983,132950,136600,138233,136267,129283,124283,124583,129933,134933,140467,145133,146800
395119,234,"St. George, UT",msa,UT,337967,344633,354633,361600,369933,372417,373750,373750,372933,372967,371300,368267,369933,372467,380759,385426,391226,392867,396167,397833,398250,396450,392817,393833,398090,405016,412016,418226,421300,423117,423150,426783,424967,424967,434967,449967,461300,457967,466267,479933,,532817,543133,543283,546950,561117,571133,581133,589950,606300,621300,638000,644983,652983,652950,639633,619633
394386,235,"Billings, MT",msa,MT,270633,268217,266550,268250,273300,277633,279267,279267,278267,276617,273817,272117,270433,268267,266633,266633,271600,278233,282750,282783,281117,279633,278767,277100,277100,275633,274000,274300,278133,286467,298133,309933,319917,319950,321450,321467,324800,323833,313833,307833,307167,318833,326317,329483,332650,337833,344800,348300,356383,366383,373017,374933,379967,398333,415000,425000,421150
394860,236,"Midland, TX",msa,TX,281200,287383,294300,306000,316967,328633,330267,331367,328033,327822,329755,331422,333333,331633,331600,329933,336533,343200,349833,349900,348233,347667,347367,348067,345300,343967,344933,347633,346300,342667,338333,333000,328330,322997,321330,321000,321333,319633,316633,314967,316667,320000,324667,327667,327667,324667,322667,321000,320666,318000,317750,319750,324750,329833,334833,338133,337467
394539,237,"Dover, DE",msa,DE,211633,213200,216500,221533,224933,230867,234200,235867,234967,234933,233267,231600,229963,229663,229630,231267,237567,243583,248583,249250,249333,248517,243550,240483,237967,241117,241283,241650,243500,246967,249967,253267,254800,258133,256500,257000,253667,255317,256317,264650,274633,288267,293233,295433,295433,298800,299933,293267,284933,281600,288267,304933,313300,319967,319967,326633,330000
394651,238,"Greenville, NC",msa,NC,159800,161433,167433,174900,178250,179917,179917,183000,183867,183867,180117,179117,177483,175917,174400,179233,184150,190833,189300,186267,182497,180530,179230,177633,177267,177267,179300,179983,186983,190300,201983,209430,212746,214380,213267,216467,213067,204733,198233,194998,196665,204498,204467,212783,211617,216150,211167,211167,213333,223333,234983,241650,243167,244000,252333,267483,278333
394406,239,"Bowling Green, KY",msa,KY,214067,210733,212167,216300,222967,228533,235167,241833,244850,248183,246967,245367,245367,246250,249433,249133,251133,254600,258233,255767,250433,246867,244333,241367,235133,233500,235133,236600,236567,236567,239600,239600,241267,240600,241967,236483,230483,226150,224900,227900,237533,245967,251600,254633,259600,259600,255900,257567,263417,265750,265683,266500,271500,274917,281433,295600,298950
394559,240,"El Centro, CA",msa,CA,234667,231833,231833,231833,234733,234717,238033,238300,242300,243950,243950,238300,235667,238667,241750,244417,243083,248333,255000,258333,258333,255000,255000,256333,258400,258648,258482,258048,261133,261600,260967,259300,262500,264833,259833,258300,258300,259967,260000,260000,276667,291667,308833,305500,298500,286000,281000,277982,286648,288315,292500,291983,301983,311150,321667,333578,339911
394729,241,"Joplin, MO",msa,MO,134617,134917,135771,136670,138370,140957,142291,143934,143959,144974,145250,145250,145219,144933,148233,151600,153267,151633,149933,149933,149900,149900,149683,149350,149350,151100,151933,151933,150400,149933,153267,155800,160767,166633,171300,171333,165466,159966,159050,162383,170700,176583,176600,171617,168283,168300,169967,171667,173333,176658,182725,190642,202283,204300,203050,193917,191500
395162,242,"Torrington, CT",msa,CT,311650,309983,315800,323967,330600,328117,324933,326300,328633,331967,330300,329600,329600,330917,334250,338450,343800,345333,346167,346133,344300,344267,342592,347892,349558,351567,349900,353267,359617,365983,370983,373150,376783,381750,385233,387933,395300,399967,403933,399900,399900,399900,399900,399600,395967,395667,395667,394333,394333,393667,401667,400333,397667,394633,403800,415783,415817
394712,243,"Jackson, TN",msa,TN,148800,150467,151633,154300,154267,152600,151733,153733,157067,157083,155083,151750,149900,151567,154933,159433,161100,163733,168567,171933,174267,173300,171600,166600,163167,163700,168700,172950,177417,180350,187833,189500,189233,185417,180417,176083,172767,174433,178883,181217,182900,185133,186633,193217,196400,203067,204500,209667,209667,213317,214283,216867,224517,231850,232567,231600,231600
395018,244,"Redding, CA",msa,CA,291000,293000,295967,299600,299900,302933,302967,302667,299333,299300,299600,302100,304550,308250,309583,307500,306833,309997,316297,319297,317633,317633,316615,318182,317882,319233,319000,322600,329567,334900,341600,346600,358217,364583,364217,360600,360600,359300,359600,359767,368133,378100,388100,393067,393133,392966,396299,399600,399900,402933,409600,415967,416383,418083,413417,409967,401567
394748,245,"Kingston, NY",msa,NY,257000,256000,256333,261333,266633,271633,274967,276333,280333,283667,287000,287667,289000,285967,284633,281600,283267,287267,295633,304667,308667,307000,302666,299333,299000,298667,298500,301983,309283,318117,324633,327667,335667,342333,349333,349633,352967,352967,356000,352967,352967,351617,359150,368300,376633,382133,382800,381150,377967,377967,381300,387483,394333,409150,426150,442483,445000
395246,246,"Yuba City, CA",msa,CA,290967,289600,291133,294433,303067,309900,314933,315000,316333,316317,312983,306650,301667,299967,303267,309900,316600,319967,323300,324967,326633,325000,325000,325000,324967,323267,325767,327467,335000,342667,349333,351800,350300,353633,358667,365833,375000,380817,381650,385783,388967,397267,400633,411633,412500,414167,412167,418167,425083,433917,442083,446833,454667,463000,466833,460167,450167
394707,247,"Iowa City, IA",msa,IA,280967,282600,282600,279617,279617,279267,277950,275317,272300,270633,269933,269967,271600,273267,274900,273233,272100,272100,273800,274933,274933,274233,273567,272917,271917,270917,269933,269933,268300,269267,270933,272567,273233,271567,269933,266633,265667,268900,272200,269833,266600,268300,273333,273333,265000,259333,252667,254300,256617,259950,261650,263333,273317,279983,286317,288000,286333
394896,248,"Muskegon, MI",msa,MI,139600,142933,148267,154967,154967,156600,157917,161250,157917,153233,149900,149933,148267,148267,153233,159933,166950,171950,180250,183233,183233,176567,169900,163233,155267,150467,147133,153433,163917,173617,176950,177933,178233,176567,169900,161600,157467,157467,159100,162933,166267,169600,174917,178250,181583,178267,174950,172983,169617,167867,162867,167867,172950,184917,195250,206900,214900
394299,249,"Abilene, TX",msa,TX,169933,169900,173233,176600,181633,184967,189967,190633,192000,193317,196717,195383,195400,194667,196317,194983,199950,204967,209133,207467,205800,206633,208333,209583,209483,207817,206567,206333,208000,212967,216600,219933,219633,217982,216316,214969,212621,211415,206395,205011,206850,213517,218767,218133,220650,225817,230817,231333,232900,230230,231380,226480,232450,234933,238233,241567,239767
394944,250,"Oshkosh, WI",msa,WI,234300,234600,241567,246567,249900,249900,249933,224933,198267,169900,167933,166300,166333,164952,168252,168252,169933,168267,172500,175867,180867,183300,184933,184967,185267,188600,193567,198233,199017,198717,198717,199600,193233,186567,179900,179900,179900,181600,184933,188267,189900,190900,194233,195933,196133,194467,191133,189933,188267,192933,196267,202933,209933,219633,223000,224633,221617
394428,251,"Burlington, NC",msa,NC,186067,186900,190300,194467,199450,197967,201213,204380,209380,212633,212817,212817,212300,215933,221118,226485,230168,233317,232283,231300,225967,221000,214667,215000,213000,217150,210483,210483,211333,224667,235417,239717,236200,235783,231483,231667,225000,225000,224417,230250,236917,244167,248333,258333,263333,269667,264633,261300,255300,247000,247000,256483,271483,280650,287133,293800,297600
394960,252,"Panama City, FL",msa,FL,263300,263300,263600,266900,273267,277967,280417,282417,284083,286333,289567,292900,296341,296691,298358,298550,299933,299900,299900,298233,294900,291267,286300,282967,279633,277967,276333,276333,279167,283650,287508,291342,293492,294800,294767,294467,294633,293333,291667,291633,297633,311267,327967,344933,360633,372233,381933,377933,376333,371667,388300,401633,421633,432967,444300,448967,444500
753869,253,"Bloomington, IL",msa,IL,159900,159900,162933,166267,171300,173267,176600,176567,174600,169600,164600,159900,153733,150400,152067,156567,159900,160267,160300,160333,159300,158200,156533,153300,150967,149050,151317,155400,160650,162817,162133,160433,158233,153667,147033,141733,137083,136333,135000,142550,151617,161950,168617,171933,171600,166600,159950,153283,146983,144000,150167,166467,181133,194967,196667,198967,195633
394480,254,"Coeur d'Alene, ID",msa,ID,371733,366750,364417,358750,362467,364350,366983,371267,371267,372967,372967,372967,374633,372967,380833,387467,397767,408267,416633,425000,425000,428333,429872,429838,426505,422800,422833,424917,425417,425417,431633,441633,449933,453133,461467,474833,497522,,558972,566450,566333,591333,618000,626633,631617,629950,627983,628650,636983,655633,658283,674950,681633,708167,707167,700500,682333
394553,255,"East Stroudsburg, PA",msa,PA,163333,161633,159967,160883,162583,165883,168267,169900,169900,169900,170767,172433,174100,174900,174900,176267,177933,179600,179900,179933,181633,184666,187667,187667,186150,184817,184817,186633,189933,194233,197600,202600,206967,211967,216623,221290,226290,231667,,256650,262983,262983,264333,269633,272938,276271,276304,276333,276667,281333,288000,294333,299633,309633,318133,323167,323167
394555,256,"Eau Claire, WI",msa,WI,186567,189900,191567,194900,196582,198248,203248,211567,216567,214900,211600,209933,209933,214900,221597,228263,229930,226567,221567,216267,214918,216585,218552,220417,222083,223783,226600,228267,232917,238583,245250,248900,246917,241917,235250,231267,229633,232967,237875,242842,243817,245875,250875,254508,257208,252892,248317,238950,233283,228083,231933,238583,250417,259900,268267,274633,277967
395007,257,"Pueblo, CO",msa,CO,203262,204962,207467,211733,218383,224217,228317,232833,234500,234483,232483,232900,231217,230383,231283,233817,240150,243833,244633,238267,236100,234467,236133,231783,230783,230817,232300,234933,239900,246567,251600,254933,261600,264933,264933,261600,256567,254433,258717,267083,273250,272300,282300,291600,301617,301617,301650,303333,303333,305000,308317,309983,316650,322083,335383,343383,347933
394671,258,"Hattiesburg, MS",msa,MS,182233,182267,182700,186983,192150,195250,196967,197467,195633,192300,189633,187967,187167,186317,187950,188533,189683,191383,193283,193900,191900,190250,188833,189167,190800,191600,191567,192933,196267,202967,206600,211633,214967,219783,221450,221450,220617,222267,223900,222950,221267,227267,230767,232433,223117,221617,218133,214050,200683,197867,203300,216667,226333,240800,250800,252367,239733
394393,259,"Bloomington, IN",msa,IN,221250,224933,234967,246333,257967,261267,259933,254633,247967,244633,244933,247967,246300,242967,243050,249683,259383,263967,263967,257300,252633,247633,246283,243283,243317,244300,247633,254300,261633,268200,269833,272700,276133,281167,280000,276633,268267,268267,278275,291642,298142,298133,294467,291300,283000,280000,283000,287983,294650,301650,311483,313150,316483,316667,321633,318300,314967
395210,260,"Waterloo, IA",msa,IA,142433,140417,141233,144267,147983,150000,150300,150267,149900,149767,149767,149767,148233,148167,149817,154517,158275,160625,162608,165517,168050,167633,166058,162725,162792,162633,165433,164100,164267,164933,171600,176600,178467,175167,168333,164233,160867,161000,159900,158750,163783,163817,165000,159967,161600,159933,157300,152300,150600,150933,154267,164267,173233,181583,181583,181583,182933
394731,261,"Kahului, HI",msa,HI,751325,768000,771667,764667,770500,782167,795833,806667,815667,824000,821333,829000,850333,873000,891000,887667,885667,879000,882333,882333,881000,871333,861666,858333,870000,878333,881667,866333,854500,829167,809000,792317,775650,762817,754667,767833,784167,795500,799000,799150,815817,847817,880300,930300,958633,992333,989333,1012667,1046667,1108333,1150000,1182333,1210667,1235667,1252667,1232333,1232333
394930,262,"Odessa, TX",msa,TX,192983,195983,195983,201000,208000,218300,228300,234967,238333,240000,241417,243333,245750,244300,245717,250800,262500,267500,268333,261667,261667,263333,271333,274667,274633,271600,270100,269117,267483,263983,262633,264267,265233,262600,252300,243000,234667,230000,225000,224500,224467,226133,224967,223333,224967,226600,228267,226633,225000,225000,225000,225000,228300,229967,234967,239967,245967
394392,263,"Blacksburg, VA",msa,VA,218833,218833,217267,214800,217100,218767,218900,214967,211600,209267,210717,213383,216750,216967,219333,223000,227167,228500,227167,226333,224500,221133,220633,219400,219400,219050,220783,227367,228183,229267,233200,241533,250867,248883,245250,231150,216650,211983,217333,231333,247983,257950,271450,272883,277067,270867,257750,243567,229750,224750,232242,250758,266608,282483,280783,279800,266433
394351,264,"Auburn, AL",msa,AL,260596,261303,264303,263307,266017,267217,271250,272000,272800,273800,275200,277733,280233,282672,281301,281435,283429,283967,284365,281331,281298,279924,279924,279924,281886,281169,279536,277483,279867,284533,287259,288926,289226,289600,290633,290633,293600,294233,298933,302508,303875,302208,301667,301967,303467,304433,310800,312967,315000,315333,317000,323300,333267,341267,342933,339300,339633
395170,265,"Tupelo, MS",msa,MS,171500,173517,177850,182883,185483,186250,184583,181667,182448,184182,183848,181400,179633,181300,183633,190167,195467,198133,198267,194933,193267,189933,188267,186017,184350,185717,185050,186717,187050,189967,192250,194917,196583,195983,195983,200733,205500,206133,208017,208267,209933,203300,201633,199500,200667,198983,204317,213133,221483,224150,222467,222433,228267,234967,238667,238650,235317
395215,266,"Wausau, WI",msa,WI,164933,166600,171600,180233,185233,188567,189900,188233,184900,181567,179767,181433,183100,186567,189233,190900,190900,189933,189933,189945,189945,188311,189000,192300,195800,195100,191767,191225,194258,197592,202933,204900,204900,198233,191600,186583,183250,181583,181450,183133,184800,189950,194933,198750,197117,196817,197967,194600,184900,184900,186567,196267,202933,214617,226617,231617,229967
394720,267,"Janesville, WI",msa,WI,159933,159900,159900,160900,164233,169267,174933,181300,184600,184600,183233,181567,181567,179900,179900,183233,188567,195233,198567,199900,199900,199900,199900,199100,199100,195800,194967,194967,198300,206400,212867,217833,213717,210583,205583,203250,199917,197283,197117,202117,208117,211633,206633,203300,201633,206633,212633,215633,213965,205798,202798,206133,214933,224933,229967,234983,234983
395079,268,"Sebastian, FL",msa,FL,318300,327967,328000,326300,326633,326633,325000,323000,319667,321333,321667,325000,325000,325000,325000,325000,323000,318000,312967,309933,311600,314950,319983,321625,323192,323192,322883,317967,311717,308533,309233,308817,308000,304000,309000,315817,321817,320150,317667,318150,323117,326433,329917,326617,323267,324967,334967,348150,361483,374280,382796,387463,391333,396333,402999,402967,402633
395125,269,"State College, PA",msa,PA,249967,251583,260583,277250,297267,301567,301567,290900,290267,281933,270933,263267,253267,259950,269950,288283,304783,312617,315950,309133,304600,299467,290782,275798,267780,268465,278448,288300,306300,313000,319633,315867,319183,316217,313217,306567,302567,296300,299633,308300,316633,321617,316600,304967,289650,274633,267950,263283,267317,280633,305467,314800,323167,318333,333983,335617,342783
394814,270,"Madera, CA",msa,CA,313142,314325,314325,314300,313300,311625,310992,307658,304300,301633,302783,304650,309317,313167,315317,315650,318950,324966,329966,333316,334967,334758,333075,330758,328450,328150,328817,330083,330383,330883,333800,339083,348000,357817,363400,368983,372167,383000,391333,401333,403000,403000,406658,406325,411325,413000,427333,437167,445500,448150,449108,449075,452392,462933,471300,473000,470000
394710,271,"Jackson, MI",msa,MI,153233,146567,143233,139600,144133,150500,157467,159600,158600,158600,156933,156994,156661,156661,157600,157933,161267,166600,174617,176650,172317,166000,164000,163300,160800,155783,152150,152950,159600,168100,178100,184767,186583,189367,187717,186033,176433,167117,158783,153600,156267,162933,173600,178567,181900,181600,179933,174933,163233,154900,152250,155617,162283,169933,181600,188267,191600
394453,272,"Chambersburg, PA",msa,PA,184400,182733,182733,183267,185767,187433,189067,190850,191383,193917,194967,194433,191900,189900,191750,192117,195450,196966,199933,199933,199900,199900,201583,204617,204617,202967,203267,206450,213083,214750,214900,214900,215583,216283,212733,212067,209700,213117,216450,220817,223983,223983,224617,224767,223083,223083,216600,213267,209933,213233,219933,226600,236633,249450,259450,259449,253266
394639,273,"Grand Junction, CO",msa,CO,271633,273717,270350,270350,271583,274117,277317,278967,279100,279167,283367,292233,297300,299767,299900,298433,301767,308800,317633,321000,323667,326000,329000,329333,329633,331300,336300,341333,346333,346300,345767,345767,347433,347967,349967,356542,371092,378175,379967,368750,364167,362458,370792,376625,378300,381600,387999,395866,407566,412167,416000,416000,420000,426633,426633,424967,424967
394703,274,"Idaho Falls, ID",msa,ID,217617,224633,230267,236617,238600,239633,241300,241333,241667,243333,248333,251667,253000,250500,252400,255733,261567,264633,266633,268300,270000,273300,273300,272967,268000,269667,273300,280767,286433,294800,304000,311250,318583,321900,322317,321633,326317,327983,339667,345833,362467,372467,386600,396617,405767,410800,414967,414150,412483,418167,429833,446500,465000,478333,477333,465667,444000
394563,275,"Elizabethtown, KY",msa,KY,170600,170600,172300,174933,178267,183183,186517,189850,189808,189592,187958,188050,188267,189900,189933,191600,196633,201600,203967,202267,202967,207267,211517,214017,214050,213167,211633,211633,212717,215750,212383,212967,211633,213833,210500,202150,196650,193283,203267,214600,224633,229800,230133,238283,243150,249748,249598,247898,239633,231600,226600,234933,243300,255833,262000,268333,271783
394917,276,"Niles, MI",msa,MI,240333,240717,244350,246983,256300,262967,272933,274933,276600,276600,276567,273250,263283,257983,260250,268583,273917,276633,278267,279900,276567,271567,264900,261600,258300,251333,247967,251300,264933,274633,277967,274650,271617,269617,269633,266300,266467,266367,268383,266883,271967,278317,284983,280000,272333,265667,259000,255000,250000,250833,255167,260133,268450,279117,290483,297967,299633
394685,277,"Homosassa Springs, FL",msa,FL,188883,192383,195400,196283,197917,199900,204900,207933,209600,211267,214600,216267,216267,212933,209617,204617,201616,199932,199932,199933,201600,206633,210933,214600,214600,215267,214933,216267,216267,216300,214967,215883,217550,217550,219375,222375,223958,222883,221550,226633,235000,240000,244967,246600,249850,249633,252667,260917,271133,277800,281283,282983,284983,289967,298283,306583,306283
394523,278,"Decatur, AL",msa,AL,169900,171567,171567,171567,173233,176567,179600,179600,179597,179897,180746,182416,184082,183233,181567,181567,181567,184900,187050,190750,192183,195033,193333,191900,186933,189488,190822,195488,197633,198667,200551,200518,203934,205533,211233,215117,213633,207300,205583,210550,221183,229900,236267,239633,242967,243783,248683,250357,253207,251607,251617,248950,245650,244000,246667,253300,256600
394662,279,"Hanford, CA",msa,CA,241583,244917,246333,247967,250050,252032,252065,253215,253233,258233,261667,261667,261667,261650,263733,265067,266717,269633,269967,270000,269667,268667,265333,263317,263950,263917,262900,261600,263967,270333,272000,274333,269667,276300,281633,288283,289133,280783,281633,291483,302833,310300,302967,303283,302808,307808,318644,321819,319985,314133,311433,308083,314783,323983,341667,350817,354983
394493,280,"Concord, NH",msa,NH,269633,265850,267850,270367,275800,279133,283300,283667,281967,280267,279900,278267,274933,273300,273267,275967,278300,283000,286667,285967,282967,279967,280000,279667,277333,274500,273133,278617,283117,291150,301300,315633,322633,320967,311300,309600,304300,302467,297467,307285,317785,327785,331633,342967,352967,357800,359800,356500,353633,345300,345283,351650,366633,380650,392283,397300,399867
395223,281,"Wichita Falls, TX",msa,TX,116648,114948,113783,117550,124250,127583,128650,131817,136783,139767,139267,139267,137633,136967,135317,136050,136617,136633,139033,137433,137400,134917,136950,136983,136333,133333,134967,139967,149633,157983,164630,164430,161113,156133,154500,156067,154367,151683,145083,145083,149900,156433,163100,165683,170349,171799,172550,171383,169933,169783,172783,176117,182117,187430,190463,187947,184933
395066,282,"Santa Fe, NM",msa,NM,499750,500250,501417,510333,517000,524667,528000,536667,541150,543483,544800,545617,554950,554633,553000,544667,541500,539833,536333,526500,514500,511333,524333,541000,549000,541000,531000,513000,504633,505300,515300,530333,529483,537483,542300,566117,568117,547300,512333,493997,501675,515008,540012,555000,578333,581500,576500,576500,585411,601745,619078,631667,658667,668000,692500,708833,733833
394359,283,"Bangor, ME",msa,ME,151433,148633,147000,147133,148300,153267,157374,162355,164022,164615,162933,161267,159900,159583,160933,163050,165050,166400,167650,169333,169967,169933,168417,168350,166717,166563,164997,166330,167967,172933,174900,178233,176583,177950,174400,174383,173017,174900,181600,189633,194633,199633,200633,203667,201150,203483,203816,202999,196633,193266,193267,196617,211650,228067,243217,243183,236767
395163,284,"Traverse City, MI",msa,MI,313967,315967,317633,318267,321267,324300,324000,319300,309633,304966,301333,301333,302667,303000,302967,301350,307683,314350,321967,323967,325667,323317,321400,317900,317750,319633,324800,327967,344633,356300,363300,353333,341667,334967,334933,339067,345767,339133,340000,341667,341667,343000,341317,346283,348283,349633,356300,362933,358267,351600,343267,356567,373250,389617,405983,418833,427500
394314,285,"Alexandria, LA",msa,LA,179683,179683,179600,179300,179167,181133,181433,181567,179933,181200,182533,182200,180633,181000,184333,188917,193583,197233,201283,201583,199900,196267,194383,193817,192400,189300,187150,185567,187217,188267,190767,194133,200650,204817,203483,200333,197000,192983,189617,184617,183117,181483,181217,183067,183067,179967,179133,179133,184167,185000,185917,187550,195550,206967,216667,219167,215167
394873,286,"Monroe, MI",msa,MI,171567,163250,160917,165583,172233,177900,184900,191567,196600,194933,191600,189600,186267,181267,180267,189300,197633,199800,195800,195800,198267,196763,195960,195127,196630,194133,194966,194950,196583,194450,197633,202633,213100,217433,214100,207183,204650,205917,204533,202467,209533,214500,221417,223083,226450,228267,226617,219917,214950,208283,208283,213250,224933,239933,246633,249933,246300
394537,287,"Dothan, AL",msa,AL,152950,152467,152800,154467,155967,155833,155800,155550,155483,156433,155317,155517,155933,157967,161333,166667,171633,174267,174233,174233,174900,174900,174900,176017,177350,179017,178933,179267,179283,180950,180800,182450,186950,189967,190833,185317,182450,178346,177696,177696,182600,186600,185583,184917,185917,190267,192633,188300,184900,179867,183200,195933,214117,224117,224783,221633,224933
394723,288,"Jefferson City, MO",msa,MO,150583,149233,149900,153233,160917,169250,175700,178017,178867,177450,174117,171633,171600,173267,173083,173083,172283,174100,175767,177900,179567,179267,179600,180467,180767,179800,178933,180600,188233,194933,199958,199958,198258,191567,184900,181183,184450,185717,182800,185983,186383,188050,184933,183267,186567,185917,186533,179867,178717,178467,183500,187000,193300,203279,208279,210646,210333
395152,289,"Texarkana, TX",msa,TX,147167,142667,142817,147483,154117,159933,168100,173133,176250,173083,171417,170000,169967,171633,173300,175967,176967,178600,179267,179183,177217,177250,174667,175000,171667,171667,174983,180317,186387,188071,193071,201167,203833,203467,198467,195800,192500,190667,190633,193633,195800,207467,207467,204617,194983,193483,195000,191333,186500,184667,192667,211667,231900,243900,241533,234717,225717
394598,290,"Florence, AL",msa,AL,167800,168967,168800,169800,175267,180900,183233,179933,176600,174933,175767,176550,176150,174467,172683,172117,174300,177833,182167,185800,187102,188436,185102,182933,178583,177933,177933,180950,184933,191533,201533,204900,204967,196633,191933,188600,188567,191567,191567,191017,189350,186017,186567,183233,187417,188417,190267,188083,183450,183467,184800,188400,193133,204817,218217,233983,235633
395182,291,"Valdosta, GA",msa,GA,154800,155483,155633,157267,159767,164200,166722,166855,164088,162567,162567,162567,161567,161600,164933,168267,168600,166967,163633,161600,159900,159924,159958,160958,162633,165933,168267,169900,169900,171567,174900,180400,187067,190400,191567,190533,188900,187267,183300,184950,189917,198250,201600,204900,203233,199867,193233,190183,191883,196917,213300,224600,229750,226417,226783,234200,240217
394802,292,"London, KY",msa,KY,147133,145467,143833,141667,142500,145800,149933,151567,153233,153433,155133,153467,151300,149600,149633,151967,155300,158600,159600,159300,159000,159300,159600,159933,159933,158200,155500,153833,157967,164800,172833,177117,180983,184317,184000,181833,175467,171467,172117,172817,178817,182000,190483,194817,203483,211000,216500,216500,215650,214117,212417,209900,214917,221283,231283,234633,233050
