"","X","RegionID","SizeRank","RegionName","RegionType","StateName","month","ZVHI","inventory","median_list_price","median_sale_price","StL_ratio","prct_above_list","lat","lng","y","year","season","loc_cluster"
"7241",25404,395164,148,"Trenton, NJ","msa","NJ",5,258625,1279,339967,282672,0.982674119,0.223418394,40.2236,-74.7641,0.219547473492345,2020,"Spring",7
"7242",25405,394332,149,"Ann Arbor, MI","msa","MI",5,301140,1277,360800,279613,0.989455738,0.253085704,42.2755,-83.7312,0.25041710202857,2020,"Spring",5
"7243",25406,394602,150,"Fort Collins, CO","msa","CO",5,422118,1413,441762,394119,1,0.240528809,40.5478,-105.0656,0.240528809,2020,"Spring",2
"7244",25408,394796,152,"Lincoln, NE","msa","NE",5,210578,850,252250,194242,1,0.336933437,40.809,-96.6788,0.336933437,2020,"Spring",2
"7245",25409,395033,153,"Rockford, IL","msa","IL",5,124873,1130,150433,131816,0.982821672,0.182049866,42.2597,-89.0641,0.178922553689496,2020,"Spring",5
"7246",25410,394645,154,"Greeley, CO","msa","CO",5,389204,1181,395826,358358,1,0.328134792,40.4151,-104.7706,0.328134792,2020,"Spring",2
"7247",25411,394622,155,"Gainesville, FL","msa","FL",5,205692,1284,269169,199856,0.983917771,0.168790649,29.6804,-82.3458,0.166076119129723,2020,"Spring",3
"7248",25412,394405,156,"Boulder, CO","msa","CO",5,576025,1136,659633,530311,1,0.315849585,40.0249,-105.2523,0.315849585,2020,"Spring",2
"7249",25414,395109,158,"Spartanburg, SC","msa","SC",5,164335,1786,214193,178766,0.997186604,0.223985654,34.9437,-81.9257,0.223355493656979,2020,"Spring",4
"7250",25415,394646,159,"Green Bay, WI","msa","WI",5,190968,1404,236017,186083,1.000133387,0.401999196,44.515,-87.9896,0.402052817466757,2020,"Spring",5
"7251",25416,395107,160,"South Bend, IN","msa","IN",5,143294,1113,180633,153707,0.996596085,0.237669173,41.6767,-86.2696,0.236860167336988,2020,"Spring",5
"7252",25417,394488,161,"Columbus, GA","msa","GA",5,128122,1271,189900,173446,1,0.189058335,32.51,-84.8771,0.189058335,2020,"Spring",4
"7253",25418,394579,162,"Evansville, IN","msa","IN",5,146107,979,173050,150600,1,0.334692553,37.9881,-87.5341,0.334692553,2020,"Spring",5
"7254",25419,394471,163,"Clarksville, TN","msa","TN",5,184833,1289,206600,183988,1,0.198336592,36.5695,-87.342,0.198336592,2020,"Spring",4
"7255",25420,395028,164,"Roanoke, VA","msa","VA",5,188674,1438,269633,201368,0.996945755,0.270745316,37.2785,-79.958,0.269918393472334,2020,"Spring",6
"7256",25421,394747,165,"Kingsport, TN","msa","TN",5,137936,1270,197800,148150,0.983175926,0.203084017,36.5224,-82.5453,0.199667316469775,2020,"Spring",4
"7257",25422,394741,166,"Kennewick, WA","msa","WA",5,313913,796,349966,304625,1,0.282396035,46.1978,-119.1732,0.282396035,2020,"Spring",8
"7258",25423,395229,167,"Wilmington, NC","msa","NC",5,268080,1966,350575,260107,0.985186484,0.214261244,34.21,-77.8866,0.211087281633826,2020,"Spring",6
"7259",25425,394660,169,"Hagerstown, MD","msa","MD",5,206449,1003,228283,206624,0.995163437,0.183630953,39.6401,-77.7217,0.182742810327065,2020,"Spring",6
"7260",25426,753875,170,"Crestview, FL","msa","FL",5,292603,3628,492933,291986,0.988546482,0.170319355,30.748,-86.5784,0.168368599201759,2020,"Spring",4
"7261",25427,394543,171,"Duluth, MN","msa","MN",5,175906,1025,235900,172716,0.995543672,0.342193018,46.7756,-92.1392,0.340668093672482,2020,"Spring",5
"7262",25428,395179,172,"Utica, NY","msa","NY",5,140419,791,159283,138002,0.974985716,0.267435017,43.0961,-75.226,0.260745321533217,2020,"Spring",7
"7263",25430,395061,174,"San Luis Obispo, CA","msa","CA",5,633831,1049,711633,571043,0.987540985,0.218509793,35.2669,-120.6691,0.215787376211366,2020,"Spring",1
"7264",25431,394851,175,"Merced, CA","msa","CA",5,279373,562,323333,282294,1,0.340774881,37.3057,-120.4778,0.340774881,2020,"Spring",1
"7265",25433,395197,177,"Waco, TX","msa","TX",5,170551,1132,234983,201200,0.987952917,0.223532687,31.5598,-97.1881,0.220839770166498,2020,"Spring",2
"7266",25434,394447,178,"Cedar Rapids, IA","msa","IA",5,164246,1253,199617,163219,0.994239292,0.215936644,41.9665,-91.6782,0.214692696047416,2020,"Spring",5
"7267",25437,395065,181,"Santa Cruz, CA","msa","CA",5,867386,535,925633,813667,0.995291348,0.357866602,36.9789,-122.0346,0.356181532708759,2020,"Spring",1
"7268",25438,394572,182,"Erie, PA","msa","PA",5,134989,808,147267,136967,0.980039228,0.179969054,42.1168,-80.0733,0.17637673274605,2020,"Spring",6
"7269",25439,394483,183,"College Station, TX","msa","TX",5,214011,1637,252583,235392,0.987222717,0.333274759,30.5852,-96.296,0.3290164130875,2020,"Spring",2
"7270",25440,394732,184,"Kalamazoo, MI","msa","MI",5,182501,1054,247800,171685,0.991303815,0.251300664,42.2749,-85.5882,0.249115306935233,2020,"Spring",5
"7271",25441,394323,185,"Amarillo, TX","msa","TX",5,147312,1186,237000,178458,0.990450091,0.188199389,35.1988,-101.8311,0.186402101961194,2020,"Spring",2
"7272",25442,394924,186,"Norwich, CT","msa","CT",5,246307,1163,284917,237926,0.984593985,0.241542594,41.5495,-72.0882,0.237821385173697,2020,"Spring",7
"7273",25443,394811,187,"Lynchburg, VA","msa","VA",5,188253,1065,239283,195816,0.993171276,0.225894405,37.4003,-79.1909,0.224351834455111,2020,"Spring",6
"7274",25444,394348,188,"Atlantic City, NJ","msa","NJ",5,208205,2379,235633,209248,0.980596175,0.196217494,39.3797,-74.4527,0.192410124084485,2020,"Spring",7
"7275",25446,395171,190,"Tuscaloosa, AL","msa","AL",5,170602,1074,237983,196741,0.987754415,0.193548689,33.2348,-87.5267,0.191178572077212,2020,"Spring",4
"7276",25447,395240,191,"Yakima, WA","msa","WA",5,252095,483,311475,259812,1,0.372695673,46.5923,-120.5496,0.372695673,2020,"Spring",8
"7277",25448,394609,192,"Fort Smith, AR","msa","AR",5,113178,1326,169933,134105,0.980238176,0.133666667,35.3493,-94.3695,0.131025169852079,2020,"Spring",2
"7278",25454,753895,198,"Lafayette, IN","msa","IN",5,175115,483,215000,175894,0.99949816,0.298926768,40.399,-86.8594,0.298776754590747,2020,"Spring",5
"7279",25457,394813,201,"Macon, GA","msa","GA",5,112897,924,154433,144388,0.97950902,0.125117666,32.8065,-83.6974,0.122553882408347,2020,"Spring",4
"7280",25459,394681,203,"Hilton Head Island, SC","msa","SC",5,322187,3137,414633,302677,0.973520891,0.061808491,32.1896,-80.7499,0.0601718572296855,2020,"Spring",3
"7281",25460,394454,204,"Champaign, IL","msa","IL",5,147807,1024,174533,150043,0.97475064,0.088124956,40.1144,-88.2735,0.0858998572609718,2020,"Spring",5
"7282",25461,395030,205,"Rochester, MN","msa","MN",5,242108,835,276917,228740,1,0.389761698,44.0151,-92.4778,0.389761698,2020,"Spring",5
"7283",25462,394848,206,"Medford, OR","msa","OR",5,328379,1153,407017,320140,0.996019978,0.21833252,42.3372,-122.8537,0.217463551767085,2020,"Spring",8
"7284",25465,394459,209,"Charlottesville, VA","msa","VA",5,315944,1511,419967,311618,0.988818668,0.178047834,38.0375,-78.4855,0.176057022056165,2020,"Spring",6
"7285",25468,394765,212,"Lake Havasu City, AZ","msa","AZ",5,244919,1330,284967,238028,0.98288265,0.107554158,34.5006,-114.3113,0.105713115833559,2020,"Spring",1
"7286",25469,394346,213,"Athens, GA","msa","GA",5,219800,930,294233,233496,0.988888119,0.214998974,33.9508,-83.3689,0.21260993098579,2020,"Spring",4
"7287",25471,394464,215,"Chico, CA","msa","CA",5,327139,566,378000,314339,0.997245614,0.323376213,39.7575,-121.8152,0.32248551008618,2020,"Spring",1
"7288",25475,394623,219,"Gainesville, GA","msa","GA",5,243522,1072,335147,240627,0.990937857,0.207254588,34.2903,-83.8301,0.205376417286138,2020,"Spring",4
"7289",25477,395114,221,"Springfield, IL","msa","IL",5,139349,997,155333,152657,0.975053433,0.13143308,39.771,-89.6538,0.128154275863764,2020,"Spring",5
"7290",25478,394726,222,"Johnson City, TN","msa","TN",5,156760,685,242600,162888,0.980522703,0.201302464,36.3406,-82.3803,0.19738163612184,2020,"Spring",4
"7291",25480,394716,224,"Jacksonville, NC","msa","NC",5,174970,1393,201050,176832,1,0.224037197,34.7288,-77.3941,0.224037197,2020,"Spring",6
"7292",25481,394680,225,"Hilo, HI","msa","HI",5,394650,1629,440333,381364,0.972514778,0.094799253,19.6886,-155.0864,0.0921936744858608,2020,"Spring",1
"7293",25482,395118,226,"St. Cloud, MN","msa","MN",5,221395,740,242600,200513,0.996810358,0.290247409,45.5339,-94.1718,0.289321623673862,2020,"Spring",5
"7294",25483,394380,227,"Bend, OR","msa","OR",5,444870,1464,499308,424504,0.996047344,0.228952556,44.0562,-121.3087,0.228047585305811,2020,"Spring",8
"7295",25486,395009,230,"Punta Gorda, FL","msa","FL",5,227056,2311,271233,222487,0.97228783,0.114353048,26.8933,-82.0516,0.111184076893806,2020,"Spring",3
"7296",25487,395047,231,"Saginaw, MI","msa","MI",5,105443,457,116317,119417,0.986073257,0.245916452,43.4199,-83.9501,0.242491636773524,2020,"Spring",5
"7297",25488,395202,232,"Warner Robins, GA","msa","GA",5,152443,689,191050,164050,0.999210319,0.163397855,32.597,-83.6529,0.163268822818466,2020,"Spring",4
"7298",25489,395151,233,"Terre Haute, IN","msa","IN",5,99265,592,123117,133394,0.989383716,0.384995252,39.4654,-87.3763,0.380908033066116,2020,"Spring",5
"7299",25490,395119,234,"St. George, UT","msa","UT",5,347413,1608,423117,328775,0.999281046,0.437759026,37.077,-113.577,0.437444297397221,2020,"Spring",1
"7300",25493,394539,237,"Dover, DE","msa","DE",5,240222,541,246967,221629,0.999062207,0.22998389,39.161,-75.5203,0.229768212717845,2020,"Spring",7
"7301",25494,394651,238,"Greenville, NC","msa","NC",5,151336,415,190300,160957,1,0.297437376,35.5956,-77.3768,0.297437376,2020,"Spring",6
"7302",25497,394729,241,"Joplin, MO","msa","MO",5,136737,784,149933,133731,0.983921643,0.247732426,37.0758,-94.5018,0.243749295614296,2020,"Spring",2
"7303",25498,395162,242,"Torrington, CT","msa","CT",5,249696,1231,365983,247146,0.974591693,0.166018458,41.8349,-73.1281,0.161800210051469,2020,"Spring",7
"7304",25501,394748,245,"Kingston, NY","msa","NY",5,244639,922,318117,258651,0.968428457,0.173470957,41.9295,-73.9968,0.167994211221823,2020,"Spring",7
"7305",25502,395246,246,"Yuba City, CA","msa","CA",5,313885,468,342667,309015,1.000041987,0.471191179,39.1357,-121.6381,0.471210962904033,2020,"Spring",1
"7306",25503,394707,247,"Iowa City, IA","msa","IA",5,232135,1470,269267,236463,0.988604864,0.166735274,41.6559,-91.5303,0.164835302876773,2020,"Spring",5
"7307",25504,394896,248,"Muskegon, MI","msa","MI",5,154118,526,173617,137391,0.985525487,0.304739705,43.2281,-86.2563,0.300328746178361,2020,"Spring",5
"7308",25507,394428,251,"Burlington, NC","msa","NC",5,172110,321,224667,173856,1,0.338329927,36.0758,-79.4686,0.338329927,2020,"Spring",6
"7309",25508,394960,252,"Panama City, FL","msa","FL",5,242164,2791,283650,225511,0.979753013,0.078641989,30.1995,-85.6004,0.0770497256710628,2020,"Spring",3
"7310",25509,753869,253,"Bloomington, IL","msa","IL",5,155152,779,162817,160242,0.975326978,0.077728488,40.4757,-88.9703,0.0758106913055493,2020,"Spring",5
"7311",25513,395007,257,"Pueblo, CO","msa","CO",5,206626,709,246567,211278,0.999934,0.217096774,38.2705,-104.6112,0.217082445612916,2020,"Spring",2
"7312",25517,394731,261,"Kahului, HI","msa","HI",5,729145,1211,829167,644781,0.967630961,0.073741264,20.8715,-156.4603,0.0713543301496747,2020,"Spring",1
"7313",25523,394720,267,"Janesville, WI","msa","WI",5,159655,587,206400,172206,0.996724978,0.259090909,42.6855,-89.0136,0.258242380573025,2020,"Spring",5
"7314",25524,395079,268,"Sebastian, FL","msa","FL",5,242237,2223,308533,239498,0.962846608,0.066719811,27.7882,-80.4813,0.0642409437077511,2020,"Spring",3
"7315",25525,395125,269,"State College, PA","msa","PA",5,258809,368,313000,258926,0.999347542,0.197343177,40.7909,-77.8568,0.197214418865421,2020,"Spring",6
"7316",25526,394814,270,"Madera, CA","msa","CA",5,289885,621,330883,286834,0.986679001,0.21099037,36.9631,-120.0782,0.20817976749222,2020,"Spring",1
"7317",25527,394710,271,"Jackson, MI","msa","MI",5,156342,550,168100,143877,0.987648034,0.255444555,42.2431,-84.4037,0.252289312541755,2020,"Spring",5
"7318",25528,394453,272,"Chambersburg, PA","msa","PA",5,187142,482,214750,183891,0.998849781,0.203033626,39.9315,-77.6556,0.202800092865736,2020,"Spring",6
"7319",25529,394639,273,"Grand Junction, CO","msa","CO",5,279128,1027,346300,275271,0.992893554,0.243572561,39.0876,-108.5673,0.241841625748172,2020,"Spring",2
"7320",25530,394703,274,"Idaho Falls, ID","msa","ID",5,263064,624,294800,237271,1,0.40106103,43.4872,-112.0362,0.40106103,2020,"Spring",8
"7321",25531,394563,275,"Elizabethtown, KY","msa","KY",5,161277,501,215750,183194,0.993242247,0.218085836,37.703,-85.877,0.216612065787513,2020,"Spring",4
"7322",25533,394685,277,"Homosassa Springs, FL","msa","FL",5,172889,1333,216300,172936,0.970913978,0.09392393,28.8118,-82.5392,0.0911920565056936,2020,"Spring",3
"7323",25534,394523,278,"Decatur, AL","msa","AL",5,140079,439,198667,149311,1,0.223716153,34.573,-86.9906,0.223716153,2020,"Spring",4
"7324",25539,394359,283,"Bangor, ME","msa","ME",5,161752,729,172933,157717,0.992840367,0.246125117,44.8322,-68.7906,0.244362951490198,2020,"Spring",7
"7325",25540,395163,284,"Traverse City, MI","msa","MI",5,254703,1252,356300,250673,0.985026858,0.209637381,44.7547,-85.6035,0.206498450725779,2020,"Spring",5
"7326",25542,394873,286,"Monroe, MI","msa","MI",5,184846,434,194450,185046,0.985135511,0.197107119,41.9154,-83.385,0.194177222397803,2020,"Spring",5
"7327",25548,394802,292,"London, KY","msa","KY",5,105660,361,164800,141497,0.964042467,0.111925751,37.1175,-84.0767,0.107901177114868,2020,"Spring",4
"7328",25549,395193,293,"Vineland, NJ","msa","NJ",5,143506,627,163500,160173,0.992129186,0.258383838,39.4653,-74.9981,0.256350146870496,2020,"Spring",7
"7329",25550,395036,294,"Rocky Mount, NC","msa","NC",5,118675,377,146267,140105,0.993982272,0.292084894,35.9676,-77.8048,0.290327206554999,2020,"Spring",6
"7330",25554,395013,298,"Rapid City, SD","msa","SD",5,232627,659,279700,236228,0.992165725,0.247426198,44.0716,-103.2204,0.245487793122664,2020,"Spring",2
"7331",25555,394800,299,"Logan, UT","msa","UT",5,297852,362,305300,267242,0.994216014,0.336507937,41.74,-111.8419,0.334561579803503,2020,"Spring",8
"7332",25556,394880,300,"Morristown, TN","msa","TN",5,159878,453,229483,160154,0.981799743,0.220169843,36.2046,-83.3006,0.21616269527375,2020,"Spring",4
"7333",25557,394515,301,"Dalton, GA","msa","GA",5,148156,498,177417,153262,0.975771805,0.132905014,34.769,-84.9712,0.12968496540433,2020,"Spring",4
"7334",25558,394595,302,"Flagstaff, AZ","msa","AZ",5,379207,730,471300,380171,0.991671789,0.178640611,35.1872,-111.6195,0.177152854298423,2020,"Spring",1
"7335",25559,395232,303,"Winchester, VA","msa","VA",5,250486,635,282275,269570,0.994092759,0.231491223,39.1735,-78.1746,0.230123748556354,2020,"Spring",6
"7336",25560,394783,304,"Lebanon, PA","msa","PA",5,195773,272,207433,193748,1,0.204717425,40.3412,-76.4227,0.204717425,2020,"Spring",7
"7337",25563,395139,307,"Sumter, SC","msa","SC",5,133463,424,175320,155302,0.991928229,0.156938044,33.9392,-80.393,0.155671276047644,2020,"Spring",6
"7338",25564,395153,308,"The Villages, FL","msa","FL",5,296659,595,289300,274952,0.97763965,0.085045952,28.9021,-81.9888,0.0831442947471968,2020,"Spring",3
"7339",25566,395221,310,"Wheeling, WV","msa","OH",5,103833,521,134633,126203,0.959267109,0.154919124,40.0752,-80.6951,0.148608820208292,2020,"Spring",6
"7340",25568,394661,312,"Hammond, LA","msa","LA",5,167336,495,203300,174758,0.995973822,0.152690206,30.5061,-90.4563,0.152075448051787,2020,"Spring",4
"7341",25569,394900,313,"Napa, CA","msa","CA",5,691721,484,907667,667394,0.992460759,0.281702326,38.2976,-122.3011,0.279578504274025,2020,"Spring",1
"7342",25570,394668,314,"Harrisonburg, VA","msa","VA",5,228331,350,290567,243754,0.995589707,0.275403182,38.4361,-78.8735,0.274188573274248,2020,"Spring",6
"7343",25571,394728,315,"Jonesboro, AR","msa","AR",5,136256,682,188300,163230,0.983229379,0.118564595,35.8212,-90.6791,0.116576193113236,2020,"Spring",4
"7344",25574,395117,318,"Springfield, OH","msa","OH",5,120459,330,127267,123301,0.989935758,0.166604093,39.9297,-83.7957,0.164927349089858,2020,"Spring",5
"7345",25575,394368,319,"Battle Creek, MI","msa","MI",5,126879,380,144533,135382,0.983200856,0.204440914,42.2986,-85.2296,0.201006481646222,2020,"Spring",5
"7346",25576,394307,320,"Albany, OR","msa","OR",5,291262,487,297966,280242,1.001067708,0.447049119,44.6274,-123.0966,0.447526436920749,2020,"Spring",8
"7347",25577,394890,321,"Mount Vernon, WA","msa","WA",5,395958,369,460633,369993,1.00033229,0.432491909,48.4202,-122.3115,0.432635621736442,2020,"Spring",8
"7348",25579,394810,323,"Lumberton, NC","msa","NC",5,79584,217,126300,94910,0.97911279,0.159259259,34.6312,-79.0186,0.155932777412823,2020,"Spring",6
"7349",25582,395098,326,"Sierra Vista, AZ","msa","AZ",5,166480,700,209000,185101,0.978501652,0.075448191,31.563,-110.3153,0.0738261795339115,2020,"Spring",1
"7350",25584,394719,328,"Jamestown, NY","msa","NY",5,109295,532,148800,112368,0.966828621,0.152368622,42.0975,-79.2366,0.14731434469193,2020,"Spring",6
"7351",25585,394474,329,"Cleveland, TN","msa","TN",5,179951,681,227458,187972,0.995276339,0.175544923,35.1817,-84.8707,0.174715708293477,2020,"Spring",4
"7352",25586,394983,330,"Pittsfield, MA","msa","MA",5,242137,870,381300,217355,0.97391621,0.234446691,42.4517,-73.2605,0.228331432745761,2020,"Spring",7
"7353",25587,394325,331,"Ames, IA","msa","IA",5,196248,546,227039,193782,0.987163127,0.20292221,42.0259,-93.6215,0.200317323361351,2020,"Spring",5
"7354",25588,395128,332,"Staunton, VA","msa","VA",5,206047,417,259300,199848,1,0.340975691,38.1593,-79.0611,0.340975691,2020,"Spring",6
"7355",25590,394635,334,"Goldsboro, NC","msa","NC",5,135744,302,170550,162886,1,0.327587807,35.3778,-77.972,0.327587807,2020,"Spring",6
"7356",25592,394905,336,"New Bern, NC","msa","NC",5,164721,875,215617,176068,0.981600634,0.140562311,35.0955,-77.0723,0.137976053594105,2020,"Spring",6
"7357",25593,394353,337,"Augusta, ME","msa","ME",5,184214,570,212267,183534,0.986712056,0.200577915,44.3341,-69.7319,0.197912646897843,2020,"Spring",7
"7358",25595,395120,339,"St. Joseph, MO","msa","MO",5,122413,442,145967,125024,0.984276319,0.176062812,39.7599,-94.821,0.173294456508149,2020,"Spring",2
"7359",25597,394867,341,"Missoula, MT","msa","MT",5,358490,603,391567,326605,1,0.345760824,46.875,-114.0214,0.345760824,2020,"Spring",8
"7360",25598,395218,342,"Wenatchee, WA","msa","WA",5,374947,472,436633,363483,0.994301994,0.246068834,47.4356,-120.3283,0.244666732307455,2020,"Spring",8
"7361",25602,394423,346,"Brunswick, GA","msa","GA",5,199420,1180,354317,222288,0.972023057,0.082469136,31.145,-81.474,0.0801619016828688,2020,"Spring",3
"7362",25603,753890,347,"Holland, MI","msa","MI",5,213376,451,307967,204597,0.979808135,0.211431624,42.7677,-86.0985,0.207162425191461,2020,"Spring",5
"7363",25605,395237,349,"Wooster, OH","msa","OH",5,233489,262,160967,151894,0.992352168,0.274770778,40.8171,-81.9335,0.272669377251347,2020,"Spring",6
"7364",25606,394495,350,"Cookeville, TN","msa","TN",5,170011,459,227867,176780,0.994475529,0.24461253,36.1484,-85.5114,0.243261175171778,2020,"Spring",4
"7365",25608,395217,352,"Weirton, WV","msa","OH",5,87864,455,99783,95854,0.937016602,0.16357024,40.406,-80.5671,0.153268030473124,2020,"Spring",6
"7366",25610,753872,354,"California, MD","msa","MD",5,303290,467,341600,301036,1,0.273391474,38.2969,-76.4949,0.273391474,2020,"Spring",6
"7367",25611,394333,355,"Anniston, AL","msa","AL",5,106740,475,149100,123222,0.979824573,0.150391236,33.6712,-85.8136,0.147357028596642,2020,"Spring",4
"7368",25612,394893,356,"Muncie, IN","msa","IN",5,98215,345,97967,123133,0.976188801,0.173484848,40.1989,-85.395,0.169353965760787,2020,"Spring",5
"7369",25615,395095,359,"Show Low, AZ","msa","AZ",5,232827,665,282967,235847,0.979783763,0.10791122,34.2671,-110.0384,0.105729661201521,2020,"Spring",1
"7370",25616,394804,360,"Longview, WA","msa","WA",5,301662,319,301150,291397,1.000060628,0.457947531,46.1461,-122.9629,0.45797529544291,2020,"Spring",8
"7371",25617,395039,361,"Roseburg, OR","msa","OR",5,232713,488,291667,230065,0.996047431,0.222495341,43.2232,-123.3518,0.221615912812519,2020,"Spring",8
"7372",25618,394857,362,"Michigan City, IN","msa","IN",5,156618,368,236567,147103,0.976308656,0.155147511,41.7099,-86.8705,0.151471857946155,2020,"Spring",5
"7373",25619,394734,363,"Kankakee, IL","msa","IL",5,149576,420,169300,149497,0.980934562,0.185162738,41.1019,-87.8643,0.181632529298751,2020,"Spring",5
"7374",25620,394788,364,"Lewiston, ME","msa","ME",5,194014,314,215650,189075,1.005187425,0.509920635,44.0915,-70.1681,0.512565810050015,2020,"Spring",7
"7375",25621,395023,365,"Richmond, KY","msa","KY",5,175134,483,208583,183475,0.984011859,0.157107898,37.7306,-84.2926,0.154596034774562,2020,"Spring",4
"7376",25622,395213,366,"Watertown, NY","msa","NY",5,149154,659,174650,160055,0.972797085,0.187433546,43.9734,-75.9094,0.182334807180013,2020,"Spring",7
"7377",25624,395080,368,"Sebring, FL","msa","FL",5,149797,768,181267,153865,0.971738411,0.074258537,27.477,-81.453,0.0721598727475647,2020,"Spring",3
"7378",25629,753912,373,"Pinehurst, NC","msa","NC",5,252339,719,327967,288878,0.98805279,0.160626662,35.1922,-79.4684,0.158707621537487,2020,"Spring",6
"7379",25630,394762,374,"LaGrange, GA","msa","GA",5,160317,448,178150,143391,0.990323006,0.17567891,33.0274,-85.0384,0.173978866242003,2020,"Spring",4
"7380",25631,394524,375,"Decatur, IL","msa","IL",5,91070,550,113133,90699,0.958707286,0.056784645,39.8556,-88.9337,0.0544398528944235,2020,"Spring",5
"7381",25633,394630,377,"Gettysburg, PA","msa","PA",5,221289,312,244050,217928,0.991415788,0.206290469,39.8304,-77.2339,0.204519627880525,2020,"Spring",6
"7382",25635,394369,379,"Bay City, MI","msa","MI",5,113115,329,110116,104014,0.977352991,0.162595463,43.5903,-83.8886,0.15891316208608,2020,"Spring",5
"7383",25637,394794,381,"Lima, OH","msa","OH",5,116890,299,145967,131209,0.975105841,0.198178506,40.741,-84.1121,0.193245018761254,2020,"Spring",5
"7384",25638,753915,382,"Salem, OH","msa","OH",5,110790,368,121983,108549,0.980204191,0.101988085,40.9049,-80.8491,0.0999691483490642,2020,"Spring",6
"7385",25640,394462,384,"Cheyenne, WY","msa","WY",5,309913,435,344133,279880,1,0.206950067,41.1351,-104.79,0.206950067,2020,"Spring",2
"7386",25641,394637,385,"Grand Forks, ND","msa","MN",5,214056,529,221633,212688,0.973589475,0.060680628,47.9218,-97.0886,0.0590780207571903,2020,"Spring",5
"7387",25643,394518,387,"Danville, VA","msa","VA",5,127156,395,129333,104152,0.974118635,0.136471471,36.5831,-79.4087,0.132939403046962,2020,"Spring",6
"7388",25644,395166,388,"Truckee, CA","msa","CA",5,466829,740,552667,454702,0.988549419,0.19908532,39.3455,-120.1848,0.196805677417429,2020,"Spring",1
"7389",25647,395086,391,"Sevierville, TN","msa","TN",5,259997,820,339633,248225,0.980980823,0.199867469,35.8873,-83.5677,0.196066154230547,2020,"Spring",4
"7390",25648,395090,392,"Shelby, NC","msa","NC",5,153829,169,203133,148916,0.986157111,0.203435374,35.2904,-81.5451,0.200619240699045,2020,"Spring",6
"7391",25649,395038,393,"Rome, GA","msa","GA",5,138857,431,219883,142954,0.978668936,0.161695906,34.2661,-85.1862,0.158246760280576,2020,"Spring",4
"7392",25651,394302,395,"Adrian, MI","msa","MI",5,164637,410,187966,149797,0.98413247,0.198256397,41.8994,-84.0446,0.195110557672911,2020,"Spring",5
"7393",25653,394441,397,"Cape Girardeau, MO","msa","MO",5,159364,517,175750,163467,0.975176524,0.114276493,37.3108,-89.5597,0.11143975321865,2020,"Spring",5
"7394",25654,394311,398,"Albertville, AL","msa","AL",5,136800,451,229900,152610,0.98385113,0.128880719,34.2634,-86.2107,0.126799441023362,2020,"Spring",4
"7395",25655,394513,399,"Cumberland, MD","msa","MD",5,96445,397,124133,122086,0.97775745,0.154946328,39.6515,-78.7585,0.151499926552144,2020,"Spring",6
"7396",25656,394340,400,"Ashtabula, OH","msa","OH",5,113422,445,140600,117349,0.964073457,0.19713373,41.8806,-80.7984,0.190051396572405,2020,"Spring",6
"7397",25660,394410,404,"Brainerd, MN","msa","MN",5,215071,822,288717,215437,0.984822107,0.244788041,46.3553,-94.1982,0.241072674306022,2020,"Spring",5
"7398",25664,394911,408,"New Philadelphia, OH","msa","OH",5,127012,303,144750,132643,0.984028584,0.183856467,40.486,-81.4402,0.180920018881253,2020,"Spring",6
"7399",25665,394928,409,"Ocean City, NJ","msa","NJ",5,409209,1874,473083,412978,0.971839999,0.160105996,39.2682,-74.6019,0.155597410992534,2020,"Spring",7
"7400",25667,753887,411,"Hermiston, OR","msa","OR",5,203288,234,262983,212580,0.993676768,0.225656288,45.8323,-119.2858,0.224229410938717,2020,"Spring",8
"7401",25668,394964,412,"Parkersburg, WV","msa","WV",5,113417,423,156300,131057,0.969200259,0.154144305,39.2624,-81.542,0.149396700329375,2020,"Spring",6
"7402",25669,394641,413,"Grants Pass, OR","msa","OR",5,309447,419,364333,294873,0.98635043,0.286324786,42.4333,-123.3317,0.282416575790758,2020,"Spring",8
"7403",25674,395248,418,"Zanesville, OH","msa","OH",5,132060,273,157083,141463,0.988980889,0.202442324,39.9565,-82.0132,0.200211589560746,2020,"Spring",6
"7404",25678,394907,422,"New Castle, PA","msa","PA",5,111457,459,97933,101888,0.95870461,0.211536393,40.9956,-80.3459,0.202800915151872,2020,"Spring",6
"7405",25681,394489,425,"Columbus, IN","msa","IN",5,182935,245,233633,181580,0.988537516,0.167957657,39.2093,-85.9183,0.16603244504396,2020,"Spring",5
"7406",25686,394859,430,"Midland, MI","msa","MI",5,156382,258,195983,143997,0.987013889,0.212730335,43.6241,-84.2319,0.209967795256623,2020,"Spring",5
"7407",25687,394682,431,"Hinesville, GA","msa","GA",5,153254,514,177700,160226,0.990319398,0.07647789,31.8247,-81.6135,0.0757375379851102,2020,"Spring",3
"7408",25691,394675,435,"Helena, MT","msa","MT",5,293502,453,319967,267213,0.99180406,0.275809717,46.5965,-112.0202,0.273549197108051,2020,"Spring",8
"7409",25692,394452,436,"Centralia, WA","msa","WA",5,268843,283,327480,261307,1,0.375988753,46.7226,-122.9696,0.375988753,2020,"Spring",8
"7410",25693,395231,437,"Wilson, NC","msa","NC",5,125543,180,179967,135075,0.996292176,0.317736802,35.7312,-77.9284,0.316558689859861,2020,"Spring",6
"7411",25694,395133,438,"Stillwater, OK","msa","OK",5,158094,386,196467,164807,0.988092515,0.23895202,36.1316,-97.074,0.23610670240613,2020,"Spring",2
